,fish_ID,trial,swim_number,start_time,start_x_position,start_y_position,start_accumulated_path,start_accumulated_orientation,end_time,end_x_position,end_y_position,end_accumulated_path,end_accumulated_orientation,duration,interbout_interval,average_speed,same_direction_as_previous_bout,correct_bout
0,102,1,0,0.42192506790161133,-0.14839548524914617,-0.08380825908434009,0.009226551484609047,117.93941015887685,0.6219234466552734,-0.17387034413462218,-0.047118375233747414,0.06198584101527871,118.59728402494784,0.1999983787536621,0.4999959468841553,0.2637985860658063,1.0,-1
1,102,1,1,1.2552516460418701,-0.1755542881230728,-0.04385078200709366,0.08857470897278574,117.33939099508643,1.3885838985443115,-0.1865069994814698,-0.01880135443533283,0.1255243383685425,112.1494481939726,0.1333322525024414,0.6333281993865967,0.2771244669033111,0.0,1
2,102,1,2,1.9885790348052979,-0.18770583111782857,-0.015190599046618394,0.14314868932050473,110.75867438040859,2.1330223083496094,-0.17648371226613097,0.018112300359629747,0.1895496558726819,79.53989259744685,0.14444327354431152,0.5999951362609863,0.32124006479223516,1.0,1
3,102,1,3,2.666351318359375,-0.17507580099743228,0.02405022366275854,0.2198204994662163,76.51074217641599,2.844127655029297,-0.1686399181324782,0.05927864500387662,0.26493331369641027,75.50303854670528,0.17777633666992188,0.5333290100097656,0.2537616370954653,1.0,-1
4,102,1,4,3.521899938583374,-0.1677333990932586,0.06314534288292802,0.2810356759168684,73.97239103821175,3.699676275253296,-0.1516178354800214,0.0925422783173138,0.3239687472825352,62.57484709847449,0.17777633666992188,0.6777722835540771,0.241500484090753,1.0,1
5,102,1,5,4.533002853393555,-0.15008211949721884,0.09515052653414263,0.3510284813541844,60.910015000826206,4.710779190063477,-0.13063577334760032,0.11616022962958952,0.3918059177946489,49.45499786005894,0.17777633666992188,0.8333265781402588,0.22937493934401487,1.0,1
6,102,1,6,5.299663305282593,-0.12964897986096294,0.11692960684383374,0.4200457950830625,47.818914556929485,5.488550662994385,-0.10592589940396381,0.14084893981845625,0.46499823189241596,45.017103592368585,0.188887357711792,0.5888841152191162,0.23798541815563307,1.0,-1
7,102,1,7,6.210767030715942,-0.10401155509503436,0.1424359985126239,0.5154016987540686,44.71175050122565,6.366321325302124,-0.07014722259087555,0.1422321656919381,0.5653524985580987,9.242894932773197,0.15555429458618164,0.7222163677215576,0.3211148874861558,1.0,1
8,102,1,8,7.2663140296936035,-0.0677569107571106,0.14259900726136568,0.6175539819676175,8.552419008371544,7.432979345321655,-0.0501216114046914,0.10242523747532913,0.6780566525253988,-51.80258282858176,0.16666531562805176,0.8999927043914795,0.3630189660625347,1.0,1
9,102,1,9,8.155195713043213,-0.04898175925840448,0.10103508972589086,0.7075832404821014,-51.13006188864529,8.310750007629395,-0.03737701404662841,0.08490412232719934,0.7342019131434228,-56.320142577060324,0.15555429458618164,0.7222163677215576,0.1711214256869894,1.0,1
