,fish_ID,trial,swim_number,start_time,start_x_position,start_y_position,start_accumulated_path,start_accumulated_orientation,end_time,end_x_position,end_y_position,end_accumulated_path,end_accumulated_orientation,duration,interbout_interval,average_speed,same_direction_as_previous_bout,correct_bout
0,110,1,0,0.6399474143981934,0.6854171212480901,-0.015528632019082516,0.012625099617821434,292.18011891029255,0.7843906879425049,0.6966142700730679,-0.04820367045057879,0.0508749529954855,289.9602548377188,0.14444327354431152,0.8444375991821289,0.2648088238316614,1.0,-1
1,110,1,1,1.9177148342132568,0.7024412242117061,-0.06523415479454285,0.08898403547604516,290.72700631398675,2.0843801498413086,0.6998655385449415,-0.10798290464070073,0.13848366364624098,267.8285168498669,0.16666531562805176,1.133324146270752,0.29700017657341804,1.0,1
2,110,1,2,3.1399271488189697,0.6963979936358403,-0.12855851217068454,0.1856236084465479,261.72438460010744,3.2177042961120605,0.6921741224471722,-0.14102395217834848,0.19977005282234472,255.98257535011908,0.07777714729309082,1.0555469989776611,0.1818843306567698,1.0,1
3,110,1,3,4.395472526550293,0.6890642738396447,-0.14947195010386125,0.23344203297546073,253.6630317219906,4.562137842178345,0.6487410443009475,-0.1814759611131248,0.2949678625994636,222.0645955340733,0.16666531562805176,1.1777682304382324,0.36915797022405394,1.0,1
4,110,1,4,5.3954644203186035,0.6318896795913174,-0.1956896615308729,0.34068474645965807,221.06792709801084,5.528796672821045,0.6117747302616421,-0.20621040001906518,0.3660087070206828,210.5653096028209,0.1333322525024414,0.8333265781402588,0.18993124383435286,1.0,1
5,110,1,5,6.084347724914551,0.602822342682053,-0.21088588396683935,0.3859877139766752,209.64294299294852,6.306568145751953,0.5485119158850988,-0.16383146085386738,0.4715470667638897,138.77018641295763,0.22222042083740234,0.5555510520935059,0.3850202086054813,1.0,1
6,110,1,6,6.784342050552368,0.5370502846574946,-0.15264912699121425,0.5063805787305,136.21323379392288,6.97322940826416,0.5770948121735726,-0.09952309606983649,0.5884174053820743,57.7213809693003,0.188887357711792,0.47777390480041504,0.43431613235200045,1.0,1
7,110,1,7,7.528780460357666,0.5893909042431617,-0.08380762519892665,0.6131729863685678,53.07318562656019,7.717667818069458,0.654215835628565,-0.11724019588103196,0.6983136688735954,-21.378062981222683,0.188887357711792,0.5555510520935059,0.45074844360381655,1.0,1
8,110,1,8,8.306551933288574,0.6762769181387843,-0.1286121614194832,0.7270275539957538,-24.249927824399492,8.562105417251587,0.6139784856095576,-0.21990572391262717,0.8528725716165297,-127.80773471391785,0.2555534839630127,0.5888841152191162,0.4924410173135812,1.0,1
9,110,1,9,8.973213195800781,0.6010017763075935,-0.23463977643036124,0.8887387398023066,-130.47972175630275,9.206544637680054,0.5502697402043876,-0.1789026749605216,0.9799625344054732,-225.19655065033112,0.23333144187927246,0.41110777854919434,0.39096228895875323,1.0,1
10,110,1,10,9.81765079498291,0.5389756790681223,-0.1614137255777873,1.0150022340321243,-234.32857582174347,10.006538152694702,0.5928604805264726,-0.12501970728192865,1.0929695221833526,-322.1497332006511,0.188887357711792,0.6111061573028564,0.41277134211487215,1.0,1
11,110,1,11,10.850975751876831,0.6179795320440643,-0.1142722483035098,1.127904356738327,-333.33047301640454,11.028752088546753,0.6346930783522582,-0.1824226575653086,1.208969491748661,-430.01101275100336,0.17777633666992188,0.8444375991821289,0.4559950808349043,1.0,1
12,110,1,12,11.584303140640259,0.6404165629885644,-0.204900856248131,1.2387610428134792,-436.0707445054986,11.828745603561401,0.5628768371387156,-0.2125687307077624,1.3317324770119967,-531.8207984565661,0.24444246292114258,0.5555510520935059,0.3803407684879619,1.0,1
13,110,1,13,12.262075424194336,0.5444513293179191,-0.21213222343387442,1.3597729104866403,-537.550677547948,12.495406866073608,0.5146978170303045,-0.15079086849823914,1.441617087222511,-605.9002183204766,0.23333144187927246,0.43332982063293457,0.350763600810462,1.0,1
14,110,1,14,13.273178339004517,0.5108185392060186,-0.13066721184585137,1.4731503027861947,-614.2995986706883,13.473176717758179,0.5648319488248092,-0.11599878825474144,1.5398566560010352,-697.5704832097535,0.1999983787536621,0.7777714729309082,0.33353446978189055,1.0,1
15,110,1,15,13.984283685684204,0.5808338075865366,-0.11111757946929708,1.565910612500204,-702.3800178476158,14.184282064437866,0.6020116536656727,-0.15836559634811392,1.6310049398192348,-775.2524260048467,0.1999983787536621,0.5111069679260254,0.3254742749650356,1.0,1
16,110,1,16,14.673166990280151,0.6090989190437377,-0.1717049676853678,1.649136803932464,-780.2872439827943,14.939831495285034,0.5577904394223273,-0.227144321901477,1.7405456951651956,-854.2006751802137,0.2666645050048828,0.48888492584228516,0.34278612082645865,1.0,1
17,110,1,17,15.350939273834229,0.5445022588803424,-0.23669289344514077,1.7767826014888328,-858.5377466427499,15.51760458946228,0.5056130925690688,-0.2528166403384552,1.8278944210814814,-876.1138395580792,0.16666531562805176,0.41110777854919434,0.3066734035215532,1.0,1
18,110,1,18,16.262042999267578,0.4858875289067203,-0.25816564023688143,1.8593239796909984,-881.5446755481889,16.45093035697937,0.4630914818264106,-0.20022269607954404,1.9344145082837656,-963.403964525065,0.188887357711792,0.7444384098052979,0.3975413151119505,1.0,1
19,110,1,19,16.973148345947266,0.4553040704988996,-0.18249515292558693,1.9581541006209022,-967.7462691731771,17.150924682617188,0.513121615299633,-0.11519458608304883,2.0662178320121996,-1022.9409202704428,0.17777633666992188,0.5222179889678955,0.6078634165577376,1.0,1
20,110,1,20,17.617587566375732,0.5256609888959695,-0.09504130833780915,2.096216144950631,-1022.0643295100135,17.828696966171265,0.5716256769901141,-0.05482768662047227,2.166310239854539,-1039.068196005529,0.21110939979553223,0.4666628837585449,0.33202735156178187,1.0,1
21,110,1,21,18.18424963951111,0.5826810291838914,-0.04615588572398683,2.185274420755661,-1040.7699642067018,18.39535903930664,0.6457996010074496,-0.054989785369252295,2.264546304968121,-1086.6748900236016,0.21110939979553223,0.35555267333984375,0.37550144280282144,1.0,1
22,110,1,22,19.639793395996094,0.6753718383142484,-0.062254756320345196,2.324023135151151,-1090.4185346284894,19.839791774749756,0.6758606538998473,-0.12331757710581986,2.399673909884484,-1161.5741422023548,0.1999983787536621,1.2444343566894531,0.3782569399050582,1.0,1
23,110,1,23,20.21756649017334,0.677218325537369,-0.13733034179970213,2.4227343298563255,-1164.430798859299,20.428675889968872,0.6593730728647177,-0.1936263002707096,2.495336502648115,-1188.0348686220577,0.21110939979553223,0.377774715423584,0.34390781681018306,1.0,1
24,110,1,24,20.806450605392456,0.6524555816277976,-0.20840960047756305,2.513907310106333,-1192.2450804464124,21.03978204727173,0.5898291106918959,-0.21370990548135715,2.589765457951728,-1253.5611625692545,0.23333144187927246,0.377774715423584,0.3251089833175779,1.0,1
25,110,1,25,21.606444120407104,0.5725920726837573,-0.21355181591479222,2.6216355304590593,-1258.548891697822,21.806442499160767,0.5460285846586718,-0.16989537222076223,2.6901480594876546,-1313.7398096241122,0.1999983787536621,0.566662073135376,0.3425654220576564,1.0,1
26,110,1,26,22.19532823562622,0.5392997002245233,-0.1592573677720855,2.7037586794163246,-1315.6423035880098,22.328660488128662,0.5368238956636185,-0.14359200674912093,2.723456767658348,-1329.7527153989377,0.1333322525024414,0.3888857364654541,0.14773685940438736,1.0,1
27,110,1,27,22.728657245635986,0.5356821443724478,-0.13714958200562666,2.7365030457037847,-1332.4227721282778,22.96198868751526,0.5628517879105726,-0.10126087507881618,2.790794494275815,-1385.3586558805837,0.23333144187927246,0.3999967575073242,0.23267952289139457,1.0,1
