,fish_ID,trial,swim_number,start_time,start_x_position,start_y_position,start_accumulated_path,start_accumulated_orientation,end_time,end_x_position,end_y_position,end_accumulated_path,end_accumulated_orientation,duration,interbout_interval,average_speed,same_direction_as_previous_bout,correct_bout
0,104,1,0,0.5456812381744385,-0.3526948498988712,0.5402718062699458,0.023267617812717134,69.36440963048562,0.7234575748443604,-0.3376480035161684,0.5747635709229044,0.06720630712111841,68.31398953075632,0.17777633666992188,0.5222179889678955,0.24715713087272376,0.0,-1
1,104,1,1,1.1456763744354248,-0.3337595187121374,0.5858761262189853,0.08281342125316726,69.36425773738301,1.3123416900634766,-0.31516838804103503,0.6232622574807583,0.13035455538465612,62.915567557417944,0.16666531562805176,0.42221879959106445,0.28524911708436546,1.0,1
2,104,1,2,1.8123376369476318,-0.3081173251420995,0.6373112334173366,0.15757919082104976,63.1344831185711,1.9567809104919434,-0.29612663907575987,0.6525418433935398,0.1799842636662916,55.735254457166775,0.14444327354431152,0.4999959468841553,0.15511330015910046,1.0,1
3,104,1,3,2.478998899459839,-0.2908649684113368,0.659604012976024,0.2041697514849261,54.9246584530033,2.7123303413391113,-0.23809866496221033,0.6056959164029584,0.2930623335917595,-37.697697950232396,0.23333144187927246,0.5222179889678955,0.3809712972708886,1.0,1
4,104,1,4,3.167882204055786,-0.2228159880240288,0.5935190675541281,0.31733565422439014,-39.49714587765129,3.3234364986419678,-0.19293453482205578,0.5685064393815417,0.36610270798226807,-39.555028878744906,0.15555429458618164,0.4555518627166748,0.3135050297879083,1.0,-1
5,104,1,5,3.7012112140655518,-0.18208601589480108,0.5601031603115662,0.3853567330021548,-37.8177273468641,3.8456544876098633,-0.157405104091124,0.5415180814672469,0.4219691999090358,-37.493176404898804,0.14444327354431152,0.377774715423584,0.253472979450644,0.0,-1
6,104,1,6,4.301206350326538,-0.1468719324601713,0.5339703306258967,0.4418460464283349,-36.20997739493987,4.45676064491272,-0.11721206579868321,0.512806565646372,0.4859055480639398,-35.28208745613392,0.15555429458618164,0.4555518627166748,0.2832419493966118,1.0,-1
7,104,1,7,4.990089654922485,-0.10522791554593451,0.5048866650080314,0.5142957810612927,-33.27105738428463,5.156754970550537,-0.07131180288522025,0.48530131812493005,0.5608218921423358,-31.549694060762704,0.16666531562805176,0.5333290100097656,0.27915892941321857,1.0,-1
8,104,1,8,5.645639896392822,-0.05879386452031318,0.47830879291254824,0.5792463305836435,-30.370819752079115,5.867860317230225,-0.036609300878652364,0.42116008143756534,0.6489175932579343,-70.44570455144685,0.22222042083740234,0.48888492584228516,0.31352322352619855,0.0,1
9,104,1,9,6.290079116821289,-0.03194357939226405,0.40757293324885335,0.6668072867863835,-73.42209293194674,6.5234105587005615,-0.08341715746958851,0.36976055675242314,0.746854990690494,-137.48925128337623,0.23333144187927246,0.42221879959106445,0.3430643691197342,1.0,1
